OBJECTID,Route,Signing,Qualifier,Ramp,ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
44406, , ,1, ,104499,1,30,WASHINGTON AVE,CENTRAL AVE, , , , ,PARTRIDGE ST, ,0,Y,115224,115224,104499011,0.95,1.16,39236103,1,5224,,19,Combined Total,Y,Y,2019,F,1933,167,167,89,44,2014,1956,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,133,7,Estimated,,,,,125,132,186
44426, , ,1, ,102253,1,30,WAREHOUSE ROW,RALROAD AVE, , , , ,INDUSTRIAL RD, ,30, ,117059,117059,102253011,0,0.25,39099990,1,7059,,19,Combined Total,Y,,2019,F,337,,,15,8,2009,345,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,23,7,Estimated,,,,,,,
44566, , ,1, ,103153,1,30,LYDIUS ST,KINGS CT, ,5513640, , ,OLD STATE RD E, ,30, ,116770,116770,103153011,2.46,3.31,39183618,1,6770,,17,Combined Total,Y,,2019,A,5455,563,423,91,7,2019,5455,10,75,2015,5273,2009,5770,,,2019,15,2,2,0,0,85,14,0,2,1,0,0,2019,2019,30,33,34,38,0,0,13.07251072,59.18663025,0,98,2,Actual,,,,,575,319,608
44586, ,5,1, ,100926,1,30,TOWN LINE,US 20, ,5513610, , ,SCHOOLHOUSE RD,CR204,30, ,116768,116768,100926011,1.54,2.62,39249663,1,6768,,16,Combined Total,Y,,2019,F,11073,1079,573,219,17,2018,11093,10,53,2014,11115,2011,8714,2008,8109,2014,11,2,2,0,1,89,9,0,2,1,0,0,2019,2014,30,37,38,43,0,0,13.07251072,59.18663025,0,236,2,Actual,,,,,880,726,1182
44702, , ,1, ,102560,1,30,FULLER RD,MAPLEWOOD AVE, , ,508760Y, ,RAILROAD AVE, ,30, ,117028,117028,102560011,0.77,1.74,39226050,1,7028,,19,Combined Total,Y,,2019,F,3222,260,133,148,73,2018,3229,8,51,2004,2229,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,221,7,Estimated,,,,,285,260,279
44723, , ,1, ,102560,1,30,NORTHWAY MALL,FULLER RD, , ,508813V, ,RAILROAD AVE, ,30, ,117026,117026,102560011,0,0.77,39242103,1,7026,,19,Combined Total,Y,,2019,F,6460,582,309,297,147,2017,6490,9,53,2004,7133,2003,7647,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,444,7,Estimated,,,,,369,625,644
44734, ,5,1, ,100925,1,40,GUILDERLAND TL,VEEDER RD, ,3301290, , ,JOHNSTON RD,CR203,30, ,116732,116732,100925011,0.85,2.47,39115205,1,6732,,17,Combined Total,Y,,2019,A,3919,388,255,82,11,2019,3919,10,66,2014,4095,2011,3478,2001,5163,2014,18,2,2,0,1,81,16,0,2,1,0,0,2019,2014,40,43,44,51,5,0,11.33219433,58.65974808,0,93,2,Actual,,,,,337,226,401
44768, , ,1, ,103838,1,30,BROADWAY,S LYON AVE, , ,250032U, ,BROOKSIDE AVE, ,0, ,117021,117021,103838011,0,0.21,39243226,1,7021,,19,Combined Total,Y,,2019,F,507,50,34,23,12,2018,508,10,67,2001,600,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,35,7,Estimated,,,,,42,38,55
44781, , ,1, ,103863,1,30,BROADWAY,DEAD END, , ,250031M, ,MENAND RD, ,0, ,117019,117019,103863011,0,0.46,39195305,1,7019,,19,Combined Total,Y,,2019,F,519,71,38,14,0,2018,520,14,54,2001,865,,,,,2018,11,3,3,0,0,89,9,0,3,1,0,0,2019,2018,30,13,10,17,0,0,13.07251072,59.18663025,0,14,3,Actual,,,,,34,34,78
44833, , ,1, ,102048,1,30,RAILROAD AVE,GREENHOUSE RD, , ,508772T, ,DOTT AVE, ,30, ,117015,117015,102048011,0,0.07,39244227,1,7015,,19,Combined Total,Y,,2019,F,342,36,23,45,0,2016,344,11,64,2009,1015,,,,,2016,56,13,13,0,1,43,43,3,11,1,1,0,2019,2016,30,14,12,20,0,0,13.07251072,59.18663025,0,45,13,Actual,,,,,34,39,35
44850, , ,1, ,101960,1,30,RAILROAD AVE,PARKING LOT, , ,508764B, ,COMMERCIAL AVE, ,30, ,117014,117014,101960011,0,0.14,39240885,1,7014,,19,Combined Total,Y,,2019,F,537,56,33,25,12,2018,538,10,59,2003,726,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,37,7,Estimated,,,,,61,60,47
44851, ,5,1, ,100926,1,30,SCHOOLHOUSE RD,TOWN LINE, , , , ,SCHOOLHOUSE RD,CR204,30, ,118392,118392,100926011,1.17,1.54,39249251,1,8392,,16,Combined Total,Y,,2019,A,9494,1001,512,177,15,2019,9494,11,51,2014,9185,2011,8961,,,2014,11,2,2,0,1,89,9,0,1,1,0,0,2019,2014,35,36,37,41,0,0,13.07251072,59.18663025,0,192,2,Actual,,,,,714,611,1080
44864, , ,1, ,102381,1,30,CENTRAL AVE,RAILROAD AVE, , ,508588F, ,MAPLEWOOD AVE, ,30, ,117013,117013,102381011,0,0.26,39240943,1,7013,,19,Combined Total,Y,,2019,F,1186,123,62,33,0,2016,1194,10,50,2009,2596,,,,,2016,25,3,3,0,0,75,22,0,3,1,0,0,2019,2016,30,24,26,32,0,0,13.07251072,59.18663025,0,33,3,Actual,,,,,81,83,92
44870, ,5,1, ,100926,1,30,KRUMKILL RD,SCHOOLHOUSE RD, , , , ,KRUMKILL RD,CR204,30, ,118391,118391,100926011,0.97,1.17,39185215,1,8391,,17,Combined Total,Y,,2019,F,10162,1090,645,402,80,2018,10190,11,59,2016,9978,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,482,5,Estimated,,,,,585,639,891
44978, ,5,1, ,100914,1,30,CR 151 ALB SHKR,SR 9, , , , ,OSBORNE RD,CR154,30, ,118273,118273,100914011,1.81,2.98,39250622,1,8273,,16,Combined Total,Y,,2019,A,10301,871,438,268,30,2019,10301,8,50,2015,11162,2009,10729,,,2019,15,3,3,0,0,84,13,0,2,1,0,0,2019,2019,30,32,34,39,0,0,13.07251072,59.18663025,0,298,3,Actual,,,,,744,763,969
44989, , ,1, ,103878,1,30,BROADWAY,DEAD END, , ,250035P, ,SIMMONS LA, ,0, ,117006,117006,103878011,0,0.31,39249454,1,7006,,19,Combined Total,Y,,2019,F,1317,146,126,136,1,2018,1320,11,87,2001,1082,,,,,2018,29,10,10,0,1,70,18,2,9,1,0,0,2019,2018,30,15,13,22,0,0,13.07251072,59.18663025,0,137,10,Actual,,,,,122,128,163
45000, , ,1, ,104202,1,30,BROADWAY,ERIE BLVD, , ,250036W, ,ERIE ST, ,0, ,117005,117005,104202011,0,0.17,39109529,1,7005,,19,Combined Total,Y,,2019,F,2342,211,117,108,53,2018,2347,9,55,2003,3004,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,161,7,Estimated,,,,,235,202,231
45025, ,5,1, ,100914,1,30,END OSBORNE S LEG,BEG OSBORNE N LEG, , , , ,SAND CREEK RD,CR154,30, ,118272,118272,100914011,0.73,0.83,39234236,1,8272,,16,Combined Total,Y,,2019,F,11317,1107,645,404,79,2017,11358,10,58,2011,12502,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,483,4,Estimated,,,,,576,700,849
45043, ,5,1, ,100914,1,30,SR 5 CENTRAL AVE,END OSBORNE S LEG, , , , ,OSBORNE RD,CR154,30, ,118271,118271,100914011,0,0.73,39232628,1,8271,,16,Combined Total,Y,,2019,A,4905,456,245,149,13,2019,4905,9,54,2015,3786,2009,5159,,,2009,,3,3,0,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,162,3,Actual,,,,,327,371,498
45118, , ,0,0I090011108G,273006,1,30,DIVERGE FROM I787 SB OFF,MERGE WITH I787 NB OFF, ,1092441, ,Y,I90 at I787 Alb, ,0,Y,116505,116505,273006011,0,0.27,39253689,1,6505,,11,Combined Total,Y,Y,2019,F,11671,1136,1136,549,520,2017,11342,10,100,,,,,,,2017,24,9,5,4,0,76,15,1,4,1,0,0,2019,2017,30,35,40,45,0,0,13.07251072,59.18663025,0,1069,9,Actual,,,,,709,732,981
45129, , ,0,0I090011108E,273005,1,30,DIVERGE FROM I787 NB OFF,MERGE TO I90 WB ON, ,1092442, ,Y,I90 at I787 Alb, ,0,Y,116504,116504,273005011,0,0.27,39228034,1,6504,,11,Combined Total,Y,Y,2019,F,19683,1953,1953,675,237,2017,19128,10,100,,,,,,,2017,16,5,3,1,0,84,11,1,2,1,0,0,2019,2017,35,45,46,51,5,0,13.07251072,59.18663025,0,912,5,Actual,,,,,905,932,1276
45153, , ,0,0I090011108F,273004,1,30,DIVERGE FROM I90 WB OFF,MERGE WITH I90 EB OFF, ,1092422, ,Y,I90 at I787 Alb, ,0,Y,116503,116503,273004011,0,0.28,39237075,1,6503,,11,Combined Total,Y,Y,2019,F,7654,1078,1078,249,415,2017,7438,14,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,664,9,Estimated,,,,,516,333,345
45164, , ,0,0I090011108H,273007,1,30,DIVERGE FROM I90 EB OFF,MERGE WITH I90 WB OFF, ,1092421, ,Y,I90 at I787 Alb, ,0,Y,116502,116502,273007011,0,0.28,39248368,1,6502,,11,Combined Total,Y,Y,2019,F,14275,1546,1546,301,144,2017,13872,11,100,,,,,,,2017,14,3,2,1,0,86,11,0,2,1,0,0,2019,2017,35,40,41,45,0,0,13.07251072,59.18663025,0,445,3,Actual,,,,,547,669,989
45177, , ,0,0I090011108B,272732,1,30,MERGE WITH I787 SB OFF,I-90 EB (ON), ,109283B, ,Y,I90 at I787 Alb, ,0,Y,116501,116501,272732011,0.78,0.9,39225606,1,6501,,11,Combined Total,Y,Y,2019,F,19709,2292,2292,1108,763,2017,19153,12,100,,,,,,,2017,26,9,6,4,0,74,16,1,4,1,0,0,2019,2017,35,35,42,48,0,0,13.07251072,59.18663025,0,1871,9,Actual,,,,,1387,994,2267
45205, , ,0,0I090011107E,272995,1,30,DIVERGE I-90 EB (OFF),MERGE I-90 RAMPS TO US 9 NB, ,1092491, ,Y,I90 Exit 6 Alba, ,0,Y,116110,116110,272995011,0,0.5,39224035,1,6110,,11,Combined Total,Y,Y,2019,F,4041,411,411,132,219,2018,3983,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,351,9,Estimated,,,,,318,258,287
45217, , ,0,0I090011107F,272976,1,30,DIVERGE RAMPS FRM I-90 WB,US 9 SB (ON), ,1092492, ,Y,I90 Exit 6 Alba, ,0,Y,116109,116109,272976011,0,0.4,39179704,1,6109,,11,Combined Total,Y,Y,2019,F,5838,462,462,190,317,2018,5754,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,507,9,Estimated,,,,,350,354,443
45226, , ,0,0I090011107H,272997,1,30,DIVERGE RAMPS FM US9 SB,MRGE US 9 RMPS TO I-90 EB, ,1092512, ,Y,I90 Exit 6 Alba, ,0,Y,116108,116108,272997011,0,0.35,39164609,1,6108,,11,Combined Total,Y,Y,2019,F,6182,569,569,201,335,2018,6094,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,536,9,Estimated,,,,,367,350,463
45237, , ,0,0I090011107A,272727,1,30,DIVERGE RAMPS TO US9,US 9 SB (ON), ,109254A, ,Y,I90 Exit 6 Alba, ,0,Y,116107,116107,272727011,0.27,0.57,39160844,1,6107,,11,Combined Total,Y,Y,2019,F,4957,574,574,161,269,2018,4886,12,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,430,9,Estimated,,,,,241,197,247
45262, , ,0,0I090011107G,272996,1,30,DIVERGE RAMPS FM US9 NB,MERGE US 9 RMPS TO I-90 EB, ,109254C, ,Y,I90 Exit 6 Alba, ,0,Y,116106,116106,272996011,0,0.29,39238237,1,6106,,11,Combined Total,Y,Y,2019,F,3991,450,450,130,217,2018,3934,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,347,9,Estimated,,,,,174,205,289
45277, , ,0,0I090011107B,272728,1,30,US 9 NB (OFF),DIVERGE RAMPS TO I-90, ,109254B, ,Y,I90 Exit 6 Alba, ,0,Y,116105,116105,272728011,0,0.28,39154151,1,6105,,11,Combined Total,Y,Y,2019,F,9682,916,916,315,525,2018,9543,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,840,9,Estimated,,,,,385,551,723
45294, , ,0,0I090011104D,272720,1,30,NY 85 (OFF),I-90 WB (ON), ,1034492, ,Y,I90 Exit 4 Alba, ,0,Y,116103,116103,272720011,0,0.25,39244894,1,6103,,11,Combined Total,Y,Y,2019,F,12164,1181,1181,396,660,2018,11990,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1056,9,Estimated,,,,,1076,742,1268
45329, , ,0,0I090011104C,272719,1,30,I-90 WB (OFF),NY 85 (ON), ,1092870, ,Y,I90 Exit 4 Alba, ,0,Y,116102,116102,272719011,0,0.57,39126475,1,6102,,11,Combined Total,Y,Y,2019,F,9597,966,966,312,521,2018,9460,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,833,9,Estimated,,,,,1028,558,1037
45387, , ,1, ,104208,1,30,I-90 EB OVER,NORTH CITY LIN, ,1034529, , ,EVERETT RD EXT, ,40, ,116015,116015,104208011,0.34,0.5,39167122,1,6015,,16,Combined Total,Y,,2019,F,22565,2063,1128,805,158,2011,22894,9,55,2008,21168,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,963,4,Estimated,,,,,1985,1587,2235
45402, , ,1, ,104463,1,30,MANNING BLVD,US 9 / BEG NY 377, ,1092560, , ,NORTHERN BLVD, ,30, ,116014,116014,104463011,0.21,1.06,39125611,1,6014,,16,Combined Total,Y,,2019,A,7320,631,328,340,5,2019,7320,9,52,2011,7792,,,,,2019,16,5,5,0,0,84,11,1,4,1,0,0,2019,2019,30,35,37,43,0,0,13.07251072,59.18663025,0,345,5,Actual,,,,,583,518,690
45438, , ,1, ,104401,1,30,LARK DR,NORTHERN BLVD, ,1092550, , ,MANNING BLVD N, ,30, ,116794,116794,104401011,0.46,0.62,39247853,1,6794,,16,Combined Total,Y,,2019,F,3080,303,172,110,21,2016,3097,10,57,2010,3039,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,131,4,Estimated,,,,,273,160,310
45515, , ,1, ,105063,1,30,EIGHTH AVE,BROADWAY, , , , ,SEVENTH ST, ,0, ,115269,115269,105063011,0,0.34,39243194,1,5269,,19,Combined Total,Y,,2019,F,335,30,18,15,8,2014,339,9,61,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,23,7,Estimated,,,,,17,25,33
45540, , ,1, ,101875,1,30,RAILROAD AVE,DEAD END, , , , ,BROWN RD, ,30, ,117061,117061,101875011,0,0.32,39227111,1,7061,,19,Combined Total,Y,,2019,F,418,,,19,9,2009,428,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,28,7,Estimated,,,,,,,
45550, , ,1, ,102254,1,30,GREENHOUSE RD,RAILROAD AVE, , ,508773A, ,INTERSTATE AVE, ,30, ,117060,117060,102254011,0.33,0.57,39255387,1,7060,,19,Combined Total,Y,,2019,F,1380,,,63,31,2009,1529,,,2009,1529,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,94,7,Estimated,,,,,118,120,125
47569,90,1,1, ,100515,15,30,Alb/Rens Co Line,WASHINGTON AVE EXIT 7 OVER, ,1092839, ,Y,Rensselaer Coun, ,55, ,140033,140033,100515151,0,0.5,39259850,83,33,,11,Combined Total,Y,,2019,A,84155,7974,5108,2901,3017,2019,84155,9,64,2007,66153,2006,76154,2004,75196,2019,18,7,3,4,0,82,11,1,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,5918,7,Actual,,,,,7922,4654,8404
47584,90,1,1, ,100515,15,30,Alb/Rens Co Line,WASHINGTON AVE EXIT 7 OVER, ,1092839, ,Y,Rensselaer Coun, ,55, ,140033,140033,100515152,0,0.69,39259850,83,33,,11,Combined Total,Y,,2019,A,84155,7974,5108,2901,3017,2019,84155,9,64,2007,66153,2006,76154,2004,75196,2019,18,7,3,4,0,82,11,1,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,5918,7,Actual,,,,,7922,4654,8404
48773, , ,0,0I090011401A,272735,1,30,I90 EB (OFF),WASHINGTON AVE, , , ,Y,I90 Exit 07 Ren, ,0,Y,143001,143001,272735011,0,0.27,39259054,83,3001,,11,Combined Total,Y,Y,2019,F,3875,433,433,126,210,2018,3820,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,336,9,Estimated,,,,,245,234,467
48778, , ,0,0I090011401B,272736,1,30,WASHINGTON AVE,I90 WB (ON), , , ,Y,I90 Exit 07 Ren, ,0,Y,143000,143000,272736011,0,0.34,39172756,83,3000,,11,Combined Total,Y,Y,2019,F,4019,496,496,131,218,2018,3961,12,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,349,9,Estimated,,,,,534,212,285
166107, ,0,1, ,104201,1,30,COLONIE ST,ERIE ST, , , 250254D, ,ERIE BLVD, ,0, ,111367,111367,10420111,0,1.01,39243098,1,1367,,19,Combined Total,Y,,2019,A,5222,590,448,394,93,2019,5222,11,76,2018,5424,,,,,2018,29,9,8,2,1,70,20,2,6,1,0,0,2019,2018,30,26,27,33,0,0,13.07251072,59.18663025,0,487,9,Actual,,,,,488,373,645
166556,910D, ,1, ,100567,1,30,ALBANY CL,FULLER RD, ,1093209, ,Y,Washington Ave, ,45, ,110934,110934,100567011,2.22,2.96,39207971,1,934,,12,Combined Total,Y,,2019,F,15393,1592,813,524,80,2018,15480,10,51,2014,16146,2008,28080,2003,34986,2018,14,4,3,1,0,86,10,2,2,1,0,0,2019,2018,45,50,51,56,17,1,13.07251072,59.18663025,0,604,4,Actual,,,,,1220,1640,1906
169091,,,1,,104220,1,30,US 9,Ten Broeck St,,,,,First St,,,Y,115193,115193,104220011,0.81,1.44,39243626,1,5193,,19,Combined Total,Y,Y,2019,F,597,,,27,14,2014,604,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,41,7,Estimated,,,,,,,
