OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
96706,534599,53,MICHIGAN AVE,HIGH ST,NORTH ST,16,30,168ft N of High St          ,,1,2018,6,25,Combined Total,Y,61,48,28,26,37,106,383,534,500,373,341,407,439,429,465,526,610,559,407,303,228,177,154,114,7255,1.113,1,6518,610,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90075,-78.86297,184611.5728000002,4757036.592
96707,534726,53,RICHMOND AVE,NORTH ST,W FERRY ST,16,30,78ft N of Union Pl          ,North                                             ,2,2018,6,25,Northbound,,77,58,39,24,30,33,57,149,245,249,232,285,322,314,314,363,488,602,390,310,275,246,197,131,5430,1.113,0.987,4879,602,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90561,-78.88182,183097.34339999966,4757647.2914
96708,534726,53,RICHMOND AVE,NORTH ST,W FERRY ST,16,30,78ft N of Union Pl          ,South                                             ,2,2018,6,25,Southbound,,69,42,26,20,22,46,134,308,442,334,275,294,335,326,310,340,330,371,347,277,242,230,165,105,5390,1.113,0.987,4843,602,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90561,-78.88182,183097.34339999966,4757647.2914
96709,534726,53,RICHMOND AVE,NORTH ST,W FERRY ST,16,30,78ft N of Union Pl          ,,2,2018,6,25,Combined Total,Y,146,100,65,44,52,79,191,457,687,583,507,579,657,640,624,703,818,973,737,587,517,476,362,236,10820,1.113,0.987,9722,973,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90561,-78.88182,183097.34339999966,4757647.2914
96710,534815,53,SUMMER ST,E CB RICHMOND,ELMWOOD AVE,16,30,198ft W of Norwood Ave      ,East                                              ,1,2018,6,25,Eastbound,,32,16,10,6,13,30,70,168,201,165,150,162,176,184,163,192,220,209,183,128,121,97,68,44,2808,1.113,1,2523,220,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90483,-78.881,183160.29279999994,4757557.5681
96711,534815,53,SUMMER ST,E CB RICHMOND,ELMWOOD AVE,16,30,198ft W of Norwood Ave      ,West                                              ,1,2018,6,25,Westbound,,31,16,14,10,8,16,50,119,159,141,147,178,190,180,189,213,254,241,200,153,141,124,90,64,2928,1.113,1,2631,254,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90483,-78.881,183160.29279999994,4757557.5681
96712,534815,53,SUMMER ST,E CB RICHMOND,ELMWOOD AVE,16,30,198ft W of Norwood Ave      ,,1,2018,6,25,Combined Total,Y,63,32,24,16,21,46,120,287,360,306,297,340,366,364,352,405,474,450,383,281,262,221,158,108,5736,1.113,1,5154,474,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.90483,-78.881,183160.29279999994,4757557.5681
96713,534851,53,WEST UTICA ST,ELMWOOD AVE,NY384 DELAWARE AV,16,30,378ft W of Atlantic Ave     ,East                                              ,1,2018,6,25,Eastbound,,30,21,12,8,9,22,59,99,150,109,113,120,137,133,141,141,156,154,129,95,92,87,64,46,2127,1.113,1,1911,156,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.91124,-78.87424,183745.05700000003,4758244.0274
96714,534851,53,WEST UTICA ST,ELMWOOD AVE,NY384 DELAWARE AV,16,30,378ft W of Atlantic Ave     ,West                                              ,1,2018,6,25,Westbound,,32,20,12,6,4,14,34,63,97,104,113,132,159,148,152,163,196,185,159,119,126,98,76,52,2264,1.113,1,2034,196,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.91124,-78.87424,183745.05700000003,4758244.0274
97094,534851,53,WEST UTICA ST,ELMWOOD AVE,NY384 DELAWARE AV,16,30,378ft W of Atlantic Ave     ,,1,2018,6,25,Combined Total,Y,62,41,24,14,13,36,93,162,247,213,226,252,296,281,293,304,352,339,288,214,218,185,140,98,4391,1.113,1,3945,352,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.91124,-78.87424,183745.05700000003,4758244.0274
97095,534995,53,WASHINGTON ST,GOODELL ST,S CB HIGH ST,17,30,194ft N of Virginia St      ,South                                             ,1,2018,6,25,Northbound,,6,1,2,2,1,6,28,71,68,46,46,55,57,47,50,50,55,54,30,22,22,20,13,9,761,1.113,1,684,71,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89735,-78.86942,184067.52350000013,4756683.1995
97096,534995,53,WASHINGTON ST,GOODELL ST,S CB HIGH ST,17,30,194ft N of Virginia St      ,North                                             ,1,2018,6,25,Southbound,,2,3,0,1,2,2,9,27,53,42,46,56,56,48,51,79,105,61,38,17,13,8,7,4,730,1.113,1,656,105,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89735,-78.86942,184067.52350000013,4756683.1995
97097,534995,53,WASHINGTON ST,GOODELL ST,S CB HIGH ST,17,30,194ft N of Virginia St      ,,1,2018,6,25,Combined Total,Y,8,4,2,3,3,8,37,98,121,88,92,111,113,95,101,129,160,115,68,39,35,28,20,13,1491,1.113,1,1340,160,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89735,-78.86942,184067.52350000013,4756683.1995
98088,530029,53,PINE ST,PINE ST,CLINTON ST,16,30,143ft S of William St       ,North                                             ,1,2019,6,11,Northbound,,10,6,4,3,4,13,33,65,67,85,61,66,64,78,70,98,121,113,57,49,41,30,21,17,1176,1.113,1,1057,121,17,8,983,111,38,28,2,0,1,0,0,0,0,0,,1171,15,6,6,0,1,84,9,3,3,1,0,0,,,17,19,24,0,0,,5,3,,42.88448,-78.86352,184483.60259999987,4755231.6292
98089,530029,53,PINE ST,PINE ST,CLINTON ST,16,30,143ft S of William St       ,South                                             ,1,2019,6,11,Southbound,,8,3,5,3,4,6,18,51,67,49,34,46,41,44,53,74,83,61,49,35,35,29,24,9,831,1.113,1,747,121,17,3,732,76,8,9,2,0,0,0,0,0,0,0,,830,11,2,2,0,0,88,9,1,1,1,0,0,,,19,22,28,0,0,,5,3,,42.88448,-78.86352,184483.60259999987,4755231.6292
98090,530029,53,PINE ST,PINE ST,CLINTON ST,16,30,143ft S of William St       ,,1,2019,6,11,Combined Total,Y,18,9,9,6,8,19,51,116,134,134,95,112,105,122,123,172,204,174,106,84,76,59,45,26,2007,1.113,1,1804,204,17,11,1715,187,46,37,4,0,1,0,0,0,0,0,,2001,14,4,4,0,1,86,9,2,2,1,1,0,,,18,21,26,0,0,,5,3,,42.88448,-78.86352,184483.60259999987,4755231.6292
98091,530046,53,WILLIAM ST,MICHIGAN AVE,PINE ST,16,30,368ft W of Pine St        ,East                                              ,1,2019,6,11,Eastbound,,26,16,14,5,11,10,36,96,139,117,116,126,144,124,144,211,400,315,122,87,76,63,51,44,2493,1.113,1,2240,400,17,10,2114,223,82,41,10,0,0,1,0,0,0,0,,2481,14,5,5,0,0,85,9,3,2,1,0,0,,,30,33,38,0,0,,5,3,,42.88487,-78.86487,184375.3331000004,4755280.012800001
98092,530046,53,WILLIAM ST,MICHIGAN AVE,PINE ST,16,30,95ft E of Milnor St         ,West                                              ,1,2019,6,11,Westbound,,21,13,13,7,10,28,111,223,268,156,150,146,167,156,177,185,187,155,110,92,75,58,60,41,2609,1.113,1,2344,400,17,12,2144,270,84,46,34,1,5,7,0,0,0,0,,2603,17,7,6,0,0,82,10,3,3,1,1,0,,,31,33,39,0,0,,5,3,,42.88487,-78.86487,184375.3331000004,4755280.012800001
98093,530046,53,WILLIAM ST,MICHIGAN AVE,PINE ST,16,30,95ft E of Milnor St         ,,1,2019,6,11,Combined Total,Y,47,29,27,12,21,38,147,319,407,273,266,272,311,280,321,396,587,470,232,179,151,121,111,85,5102,1.113,1,4584,587,17,22,4258,493,166,87,44,1,5,8,0,0,0,0,,5084,16,6,6,0,0,84,10,3,3,1,1,0,,,31,33,39,0,0,,5,3,,42.88487,-78.86487,184375.3331000004,4755280.012800001
98097,530294,53,CLINTON ST,CLINTON ST,JEFFERSON AVE,16,30,306ft E of Spring St        ,West                                              ,1,2019,6,11,Eastbound,,11,6,4,4,5,11,21,45,63,87,74,74,85,89,93,151,261,224,82,68,59,38,24,25,1604,1.113,1,1441,261,17,5,1203,273,76,39,3,0,0,0,0,0,0,0,,1599,24,7,7,0,0,75,17,5,3,1,1,0,,,28,31,36,0,0,,5,3,,42.88259,-78.8577,184949.3169999998,4754999.887
98098,530294,53,CLINTON ST,CLINTON ST,JEFFERSON AVE,16,30,306ft E of Spring St        ,East                                              ,1,2019,6,11,Westbound,,8,4,6,4,6,12,30,95,151,96,64,76,82,80,78,104,93,92,84,57,47,31,29,17,1346,1.113,1,1209,261,17,8,1011,186,100,29,3,0,0,0,0,0,0,0,,1337,24,10,10,0,1,76,14,7,2,1,2,0,,,27,29,35,0,0,,5,3,,42.88259,-78.8577,184949.3169999998,4754999.887
98099,530294,53,CLINTON ST,CLINTON ST,JEFFERSON AVE,16,30,306ft E of Spring St        ,,1,2019,6,11,Combined Total,Y,19,10,10,8,11,23,51,140,214,183,138,150,167,169,171,255,354,316,166,125,106,69,53,42,2950,1.113,1,2650,354,17,13,2214,459,176,68,6,0,0,0,0,0,0,0,,2936,24,9,9,0,0,75,16,6,3,1,1,0,,,28,30,35,0,0,,5,3,,42.88259,-78.8577,184949.3169999998,4754999.887
98100,530952,53,SOUTH DIVISION,ELLICOTT ST,ELM ST,14,30,110ft E of Oak St           ,East                                               / East,1,2019,6,10,Eastbound,,43,24,13,12,13,38,100,222,281,238,231,274,275,269,271,328,532,524,225,196,135,111,98,80,4533,1.113,1,4073,532,17,10,3941,401,80,71,7,0,1,0,0,0,0,0,,4511,12,4,4,0,0,87,9,2,2,1,0,0,,,19,22,27,0,0,,5,3,,42.88195,-78.87138,183828.6989000002,4754980.1686
98101,530952,53,SOUTH DIVISION,ELLICOTT ST,ELM ST,14,30,110ft E of Oak St           ,,1,2019,6,10,Combined Total,Y,43,24,13,12,13,38,100,222,281,238,231,274,275,269,271,328,532,524,225,196,135,111,98,80,4533,1.113,1,4073,532,17,10,3941,401,80,71,7,0,1,0,0,0,0,0,,4511,12,4,4,0,0,87,9,2,2,1,0,0,,,19,22,27,0,0,,5,3,,42.88195,-78.87138,183828.6989000002,4754980.1686
98102,534371,53,GENESEE ST,OAK ST,ELM ST,14,30,176ft W of Elm St           ,West                                              ,1,2019,6,11,Eastbound,,23,18,7,7,8,10,36,105,118,152,138,172,175,186,200,227,306,229,117,123,93,73,75,46,2644,1.113,1,2376,306,17,10,2290,236,52,44,5,1,1,0,0,0,0,0,,2639,13,4,4,0,0,87,9,2,2,1,0,0,,,19,22,29,0,0,,5,3,,42.89042,-78.8683,184123.55659999978,4755909.308700001
98103,534371,53,GENESEE ST,OAK ST,ELM ST,14,30,231ft W of Elm St           ,East                                              ,1,2019,6,11,Westbound,,25,13,7,7,18,75,169,321,310,248,180,193,205,175,216,227,190,193,150,115,74,68,50,34,3263,1.113,1,2932,321,8,19,2790,316,60,47,8,0,4,3,0,0,0,0,,3247,13,4,4,0,1,86,10,2,2,1,0,0,,,18,21,28,0,0,,5,3,,42.89042,-78.8683,184123.55659999978,4755909.308700001
98496,534371,53,GENESEE ST,OAK ST,ELM ST,14,30,231ft W of Elm St           ,,1,2019,6,11,Combined Total,Y,48,31,14,14,26,85,205,426,428,400,318,365,380,361,416,454,496,422,267,238,167,141,125,80,5907,1.113,1,5308,496,17,29,5080,552,112,91,13,1,5,3,0,0,0,0,,5886,13,4,4,0,0,86,9,2,2,1,0,0,,,19,22,28,0,0,,5,3,,42.89042,-78.8683,184123.55659999978,4755909.308700001
98965,530151,53,,BEST ST,E UTICA ST,12,30,348ft N of W Parade Ave (over),East                                               / East / East,1,2019,8,27,Eastbound,,528,239,155,142,174,388,1020,2066,1953,1845,1930,2160,2394,2413,2858,3648,4838,3876,2402,1928,1798,1556,1177,1080,42568,1.097,1,38804,4838,17,90,38857,2907,153,439,0,0,0,130,0,0,0,0,,42576,9,2,1,0,0,91,7,0,1,1,0,0,,,,,,,,,5,3,,42.90615,-78.84429,186164.2884999998,4757566.4015
98966,530151,53,,BEST ST,E UTICA ST,12,30,315ft N of W Parade Ave (over),West                                               / West / West,1,2019,8,27,Westbound,,390,231,140,140,187,666,2244,4486,4820,3014,2290,2226,2312,2332,2398,2638,2904,2991,2861,1651,1336,1144,897,664,44962,1.097,1,40986,4838,17,96,41194,2911,159,450,0,0,0,155,0,0,0,0,,44965,8,2,1,0,0,92,6,0,1,1,0,0,,,,,,,,,5,3,,42.90615,-78.84429,186164.2884999998,4757566.4015
98967,530151,53,,BEST ST,E UTICA ST,12,30,315ft N of W Parade Ave (over),,1,2019,8,27,Combined Total,Y,918,470,295,282,361,1054,3264,6552,6773,4859,4220,4386,4706,4745,5256,6286,7742,6867,5263,3579,3134,2700,2074,1744,87530,1.097,1,79790,7742,17,186,80051,5818,312,889,0,0,0,285,0,0,0,0,,87541,8,2,1,0,0,91,7,0,1,1,0,0,,,,,,,,,5,3,,42.90615,-78.84429,186164.2884999998,4757566.4015
98968,530152,53,,E UTICA ST,ACC NY 198 SCAJ EXPY,12,30,116ft N of E Utica St (over),East                                               / East / East,1,2019,8,27,Eastbound,,492,216,144,127,160,359,932,1914,1852,1700,1780,2000,2250,2250,2656,3455,4596,3566,2260,1797,1699,1466,1092,1014,39777,1.097,1,36260,4596,17,85,39010,0,135,415,0,0,0,134,0,0,0,0,,39779,2,2,1,0,0,98,0,0,1,1,0,0,,,,,,,,,5,3,,42.91132,-78.84321,186278.72840000037,4758136.573999999
98969,530152,53,,E UTICA ST,ACC NY 198 SCAJ EXPY,12,30,201ft N of E Utica St (over),West                                               / West / West,1,2019,8,27,Westbound,,347,203,121,124,178,632,2168,4344,4627,2841,2150,2062,2140,2142,2184,2405,2702,2792,2694,1528,1228,1032,814,592,42050,1.097,1,38332,4627,9,71,41254,0,149,433,0,0,0,147,0,0,0,0,,42054,2,2,1,0,0,98,0,0,1,1,0,0,,,,,,,,,5,3,,42.91132,-78.84321,186278.72840000037,4758136.573999999
98970,530152,53,,E UTICA ST,ACC NY 198 SCAJ EXPY,12,30,201ft N of E Utica St (over),,1,2019,8,27,Combined Total,Y,839,419,265,251,338,991,3100,6258,6479,4541,3930,4062,4390,4392,4840,5860,7298,6358,4954,3325,2927,2498,1906,1606,81827,1.097,1,74592,7298,17,156,80264,0,284,848,0,0,0,281,0,0,0,0,,81833,2,2,1,0,0,98,0,0,1,1,0,0,,,,,,,,,5,3,,42.91132,-78.84321,186278.72840000037,4758136.573999999
99165,534943,53,CARLTON ST,MAIN ST,MICHIGAN AVE,17,30,205ft W of Elm St           ,East                                              ,1,2019,6,10,Eastbound,,9,8,4,3,4,15,60,134,144,146,134,122,130,124,120,119,124,93,57,38,31,20,14,14,1667,1.113,1,1498,146,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89849,-78.8658,184368.94830000028,4756796.2105
99166,534943,53,CARLTON ST,MAIN ST,MICHIGAN AVE,17,30,205ft W of Elm St           ,West                                              ,1,2019,6,10,Westbound,,14,8,6,5,8,25,89,186,177,208,201,196,214,215,198,216,235,175,103,79,55,42,31,25,2711,1.113,1,2436,235,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89849,-78.8658,184368.94830000028,4756796.2105
99167,534943,53,CARLTON ST,MAIN ST,MICHIGAN AVE,17,30,205ft W of Elm St           ,,1,2019,6,10,Combined Total,Y,23,16,10,8,12,40,149,320,321,354,335,318,344,339,318,335,359,268,160,117,86,62,45,39,4378,1.113,1,3934,359,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.89849,-78.8658,184368.94830000028,4756796.2105
100042,530981,53,BROADWAY,ELLICOTT ST,OAK ST,14,30,55' W of Oak St             ,East                                              ,1,2019,9,30,Eastbound,,3,2,3,1,2,7,29,42,72,93,115,119,135,101,110,166,281,258,76,46,38,23,28,16,1766,1.078,1,1638,281,17,10,1570,135,26,13,5,0,0,0,0,0,0,0,,1759,10,3,3,0,1,89,8,1,1,1,0,0,,,19,22,31,0,0,,5,3,,42.88605,-78.87061,183912.55730000045,4755432.6391
100043,530981,53,BROADWAY,ELLICOTT ST,OAK ST,14,30,55' W of Oak St             ,West                                              ,1,2019,9,30,Westbound,,10,8,7,3,7,46,147,388,475,346,294,267,262,270,260,239,220,201,121,87,77,54,44,30,3863,1.078,1,3583,475,9,10,3342,373,57,54,12,5,2,1,0,0,0,0,,3856,13,3,3,0,0,87,10,1,2,1,0,0,,,16,17,25,0,0,,5,3,,42.88605,-78.87061,183912.55730000045,4755432.6391
100044,530981,53,BROADWAY,ELLICOTT ST,OAK ST,14,30,55' W of Oak St             ,,1,2019,9,30,Combined Total,Y,13,10,10,4,9,53,176,430,547,439,409,386,397,371,370,405,501,459,197,133,115,77,72,46,5629,1.078,1,5221,547,9,20,4912,508,83,67,17,5,2,1,0,0,0,0,,5615,12,3,3,0,0,87,9,1,2,1,0,0,,,17,18,27,0,0,,5,3,,42.88605,-78.87061,183912.55730000045,4755432.6391
100045,530982,53,BROADWAY,OAK ST,RT 954D NB - ELM ST,14,30,188' W of Elm St            ,East                                              ,1,2019,9,30,Eastbound,,10,5,5,5,5,13,46,71,132,145,168,177,192,160,168,226,335,322,112,80,66,46,46,29,2564,1.078,1,2378,335,17,11,2179,256,64,38,5,0,0,0,0,0,0,0,,2553,14,4,4,0,0,85,10,3,2,1,0,0,,,19,22,29,0,0,,5,3,,42.88625,-78.86971,183987.08530000038,4755451.4679000005
100046,530982,53,BROADWAY,OAK ST,RT 954D NB - ELM ST,14,30,188' W of Elm St            ,West                                              ,1,2019,9,30,Westbound,,12,7,8,3,7,35,91,227,251,199,164,159,201,180,183,210,197,172,110,76,73,49,36,34,2684,1.078,1,2490,335,17,11,2239,307,59,41,12,0,3,3,0,0,0,0,,2675,16,4,4,0,0,84,11,2,2,1,0,0,,,21,24,29,0,0,,5,3,,42.88625,-78.86971,183987.08530000038,4755451.4679000005
100221,530023,53,S DIVISION/S EL,MAIN ST,S DIVISION/ELLICOTT ST,14,30,162' E of Washington St     ,East                                               / East / East,1,2019,11,3,Eastbound,,39,22,11,11,18,45,116,236,240,252,290,295,274,282,310,356,435,374,191,133,92,96,72,68,4258,1.033,1,4122,435,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88235,-78.87374,183637.98550000042,4755033.473999999
100222,530023,53,S DIVISION/S EL,MAIN ST,S DIVISION/ELLICOTT ST,14,30,46' W of Eillicott St       ,West                                               / West,1,2019,11,3,Westbound,,46,22,16,12,18,88,218,441,649,393,304,294,292,320,348,395,439,373,217,162,129,130,110,86,5502,1.033,1,5326,649,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88235,-78.87374,183637.98550000042,4755033.473999999
100223,530023,53,S DIVISION/S EL,MAIN ST,S DIVISION/ELLICOTT ST,14,30,46' W of Eillicott St       ,,1,2019,11,3,Combined Total,Y,85,44,27,23,36,133,334,677,889,645,594,589,566,602,658,751,874,747,408,295,221,226,182,154,9760,1.033,1,9448,889,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,42.88235,-78.87374,183637.98550000042,4755033.473999999
100224,530106,53,BAILEY AVE,RT 130 BROADWAY,WALDEN AVE,14,30,172' S of Sheu Park         ,North                                              / North,1,2019,11,4,Northbound,,138,78,60,63,56,163,356,784,698,597,475,532,611,617,674,752,797,753,533,461,337,335,297,243,10410,1.033,1,10077,797,17,7,8675,1239,158,235,19,1,12,13,0,0,0,0,,10359,16,4,4,0,0,84,12,2,2,1,0,0,,,38,39,44,1,0,,5,3,,42.90234,-78.81371,188641.81269999966,4757029.4815
100225,530106,53,BAILEY AVE,RT 130 BROADWAY,WALDEN AVE,14,30,172' S of Sheu Park         ,South                                              / South,1,2019,11,4,Southbound,,134,74,50,84,76,182,376,482,530,499,484,538,559,618,682,789,848,747,549,444,337,294,286,214,9876,1.033,1,9561,848,17,6,8070,1234,174,232,28,3,14,13,0,0,0,1,,9775,17,5,4,0,0,83,13,2,3,1,0,0,,,39,40,46,1,0,,5,3,,42.90234,-78.81371,188641.81269999966,4757029.4815
100226,530106,53,BAILEY AVE,RT 130 BROADWAY,WALDEN AVE,14,30,172' S of Sheu Park         ,,1,2019,11,4,Combined Total,Y,272,152,110,147,132,345,732,1266,1228,1096,959,1070,1170,1235,1356,1541,1645,1500,1082,905,674,629,583,457,20286,1.033,1,19638,1645,17,13,16745,2473,332,467,47,4,26,26,0,0,0,1,,20134,17,4,4,0,0,83,12,2,3,1,0,0,,,38,39,45,1,0,,5,3,,42.90234,-78.81371,188641.81269999966,4757029.4815
100227,530196,53,SWAN ST,ELM ST - RT 954D NB,ELLICOTT ST,14,30,179' E of Ellicott St       ,West                                               / West,1,2019,11,4,Eastbound,,16,6,3,6,17,60,228,489,617,380,264,212,255,234,217,225,250,217,131,100,86,69,51,34,4167,1.033,1,4034,617,9,0,3642,393,31,56,8,3,6,1,0,0,0,0,,4140,12,3,2,0,0,88,9,1,2,1,0,0,,,23,25,29,0,0,,5,3,,42.88136,-78.8732,183677.02560000028,4754921.487500001
100228,530196,53,SWAN ST,ELM ST - RT 954D NB,ELLICOTT ST,14,30,54' E of Ellicot St         ,East                                               / East,1,2019,11,4,Westbound,,8,2,8,0,2,8,16,39,48,54,52,58,65,68,86,134,214,216,70,34,28,18,25,24,1277,1.033,1,1236,617,9,0,1126,107,1,22,0,0,0,0,1,0,0,0,,1257,10,2,2,0,0,90,9,0,2,1,0,0,,,24,26,32,1,1,,5,3,,42.88136,-78.8732,183677.02560000028,4754921.487500001
100229,530196,53,SWAN ST,ELM ST - RT 954D NB,ELLICOTT ST,14,30,54' E of Ellicot St         ,,1,2019,11,4,Combined Total,Y,24,8,11,6,19,68,244,528,665,434,316,270,320,302,303,359,464,433,201,134,114,87,76,58,5444,1.033,1,5270,665,9,0,4768,500,32,78,8,3,6,1,1,0,0,0,,5397,12,2,2,0,0,88,9,1,2,1,0,0,,,23,25,30,0,0,,5,3,,42.88136,-78.8732,183677.02560000028,4754921.487500001
100233,530940,53,NORTH DIVISION,ELM ST,MAIN ST,14,30,50' W of Oak St             ,West                                               / West,1,2019,11,3,Westbound,,47,34,21,20,31,100,274,607,848,477,303,293,280,331,351,390,338,299,217,167,149,136,122,96,5931,1.033,1,5742,848,9,24,5188,502,95,66,35,10,0,0,0,0,0,0,,5920,12,3,3,0,0,88,8,2,2,1,0,0,,,14,12,21,0,0,,5,3,,42.88284,-78.87171,183806.29739999957,4755080.2577
100234,530940,53,NORTH DIVISION,ELM ST,MAIN ST,14,30,50' W of Oak St             ,,1,2019,11,3,Combined Total,Y,47,34,21,20,31,100,274,607,848,477,303,293,280,331,351,390,338,299,217,167,149,136,122,96,5931,1.033,1,5742,848,9,24,5188,502,95,66,35,10,0,0,0,0,0,0,,5920,12,3,3,0,0,88,8,2,2,1,0,0,,,14,12,21,0,0,,5,3,,42.88284,-78.87171,183806.29739999957,4755080.2577
100235,531022,53,VIRGINIA ST,BUSTI AVE,NY266 NIAGARA ST,16,30,73' E of 7th St             ,West                                               / West,1,2019,11,4,Westbound,,123,62,67,46,68,146,392,793,836,721,729,842,885,902,1062,1356,1648,1479,869,632,488,408,297,208,15059,1.033,1,14578,1648,17,12,12944,1627,125,231,44,8,16,13,0,0,0,0,,15020,14,3,3,0,0,86,11,1,2,1,0,0,,,28,31,35,0,0,,5,3,,42.893,-78.88568,182717.43180000037,4756261.3245
100236,531022,53,VIRGINIA ST,BUSTI AVE,NY266 NIAGARA ST,16,30,73' E of 7th St             ,,1,2019,11,4,Combined Total,Y,123,62,67,46,68,146,392,793,836,721,729,842,885,902,1062,1356,1648,1479,869,632,488,408,297,208,15059,1.033,1,14578,1648,17,12,12944,1627,125,231,44,8,16,13,0,0,0,0,,15020,14,3,3,0,0,86,11,1,2,1,0,0,,,28,31,35,0,0,,5,3,,42.893,-78.88568,182717.43180000037,4756261.3245
100237,531115,53,NORTH DIVISION,MICHIGAN AVE,ELM ST,16,30,181' W of Michigan Ave      ,West                                              ,1,2019,11,3,Westbound,,14,12,4,2,7,27,30,57,65,53,52,57,70,50,70,92,111,115,67,55,44,38,25,18,1135,1.033,1,1099,115,18,1,987,110,2,21,2,0,0,0,0,0,0,0,,1123,12,2,2,0,0,88,10,0,2,1,0,0,,,17,19,24,0,0,,5,3,,42.88253,-78.86954,183981.9517000001,4755037.667199999
100238,531115,53,NORTH DIVISION,MICHIGAN AVE,ELM ST,16,30,181' W of Michigan Ave      ,,1,2019,11,3,Combined Total,Y,14,12,4,2,7,27,30,57,65,53,52,57,70,50,70,92,111,115,67,55,44,38,25,18,1135,1.033,1,1099,115,18,1,987,110,2,21,2,0,0,0,0,0,0,0,,1123,12,2,2,0,0,88,10,0,2,1,0,0,,,17,19,24,0,0,,5,3,,42.88253,-78.86954,183981.9517000001,4755037.667199999
100408,530982,53,BROADWAY,OAK ST,RT 954D NB - ELM ST,14,30,188' W of Elm St            ,,1,2019,9,30,Combined Total,Y,22,12,13,8,12,48,137,298,383,344,332,336,393,340,351,436,532,494,222,156,139,95,82,63,5248,1.078,1,4868,532,17,22,4418,563,123,79,17,0,3,3,0,0,0,0,,5228,15,4,4,0,0,85,11,2,2,1,0,0,,,20,23,29,0,0,,5,3,,42.88625,-78.86971,183987.08530000038,4755451.4679000005
100611,531320,53,LATHROP ST,BWAY,WALDEN AVE,16,30,239' N of Broadway          ,North                                             ,1,2019,11,4,Northbound,,20,10,8,6,5,16,38,66,61,68,64,69,77,62,85,92,112,76,59,52,34,38,24,18,1160,1.033,1,1123,112,17,1,934,142,14,35,2,0,1,4,0,0,0,0,,1133,17,5,5,0,0,82,13,1,3,1,0,0,,,24,26,32,0,0,,5,3,,42.89546,-78.82988,187286.69900000002,4756325.397700001
